id_localidade,cep_prefix,cidade,estado,lat,lng,fl_sp_capital
502,2279,sao paulo,SP,-23.466873,-46.580002,S
503,2280,sao paulo,SP,-23.455896,-46.575162,S
504,2281,sao paulo,SP,-23.451987,-46.575105,S
505,2282,sao paulo,SP,-23.443067,-46.567775,S
506,2284,sao paulo,SP,-23.469703,-46.568683,S
507,2285,sao paulo,SP,,,S
508,2286,sao paulo,SP,-23.408587,-46.579603,S
509,2288,são paulo,SP,-23.433726,-46.570858,N
510,2289,sao paulo,SP,-23.418498,-46.582688,S
511,2290,são paulo,SP,-23.600462,-46.655318,N
512,2301,sao paulo,SP,-23.488664,-46.615019,S
513,2302,sao paulo,SP,-23.486037,-46.614011,S
514,2303,sao paulo,SP,-23.48201,-46.610501,S
515,2304,sao paulo,SP,-23.480824,-46.605459,S
516,2305,sao paulo,SP,-23.480094,-46.606765,S
517,2306,sao paulo,SP,-23.463369,-46.603478,S
518,2307,sao paulo,SP,-23.480891,-46.607277,S
519,2308,sao paulo,SP,-23.476418,-46.60421,S
520,2309,sao paulo,SP,-23.475673,-46.604735,S
521,2310,sao paulo,SP,-23.472815,-46.600729,S
522,2311,sao paulo,SP,-23.469123,-46.60168,S
523,2312,sao paulo,SP,-23.464805,-46.598712,S
524,2313,são paulo,SP,-23.463955,-46.5999,N
525,2314,são paulo,SP,-23.462064,-46.599348,N
526,2315,sao paulo,SP,-23.459996,-46.59975,S
527,2316,sao paulo,SP,-23.462266,-46.59384,S
528,2317,sao paulo,SP,-23.458119,-46.593167,S
529,2318,sao paulo,SP,-23.450859,-46.590111,S
530,2319,sao paulo,SP,-23.449721,-46.593364,S
531,2320,sao paulo,SP,-23.45135,-46.598424,S
532,2321,sao paulo,SP,-23.447202,-46.588978,S
533,2322,sao paulo,SP,-23.445706,-46.593699,S
534,2323,sao paulo,SP,-23.456325,-46.601097,S
535,2324,sao paulo,SP,-23.477956,-46.598477,S
536,2325,sao paulo,SP,-23.453537,-46.586041,S
537,2326,sao paulo,SP,-23.472218,-46.602473,S
538,2327,sao paulo,SP,-23.44721,-46.566678,S
539,2328,sao paulo,SP,-23.518916,-46.597307,S
540,2329,sao paulo,SP,-23.483603,-46.606677,S
541,2330,sao paulo,SP,-23.485554,-46.617491,S
542,2331,sao paulo,SP,-23.483924,-46.616226,S
543,2332,sao paulo,SP,-23.482714,-46.621553,S
544,2333,sao paulo,SP,-23.48067,-46.621377,S
545,2334,sao paulo,SP,-23.483995,-46.619584,S
546,2335,sao paulo,SP,-23.483363,-46.617055,S
547,2336,sao paulo,SP,-23.481298,-46.61694,S
548,2337,sao paulo,SP,-23.478705,-46.614513,S
549,2338,sao paulo,SP,-23.475499,-46.618127,S
550,2339,sao paulo,SP,-23.477589,-46.615247,S
551,2340,sao paulo,SP,-23.459605,-46.615713,S
552,2341,sao paulo,SP,-23.465236,-46.615476,S
553,2342,sao paulo,SP,-23.473837,-46.610594,S
554,2343,sao paulo,SP,-23.468574,-46.605456,S
555,2344,sao paulo,SP,-23.469312,-46.610305,S
556,2345,sao paulo,SP,-23.468844,-46.61524,S
557,2346,sao paulo,SP,-23.471228,-46.608231,S
558,2347,sao paulo,SP,-23.464037,-46.607255,S
559,2348,sao paulo,SP,-23.460536,-46.611074,S
560,2349,sao paulo,SP,-23.459791,-46.604441,S
561,2350,sao paulo,SP,-23.460724,-46.601605,S
562,2351,são paulo,SP,-23.454944,-46.599708,N
563,2352,sao paulo,SP,-23.454383,-46.596241,S
564,2353,sao paulo,SP,-23.452629,-46.605345,S
565,2354,sao paulo,SP,-23.455026,-46.604313,S
566,2355,sao paulo,SP,-23.454707,-46.611404,S
567,2356,sao paulo,SP,-23.450974,-46.612181,S
568,2357,são paulo,SP,-23.447431,-46.613963,N
569,2358,sao paulo,SP,-23.454447,-46.608758,S
570,2359,sao paulo,SP,-23.445882,-46.61923,S
571,2360,sao paulo,SP,-23.436842,-46.577744,S
572,2361,sao paulo,SP,-23.436664,-46.58149,S
573,2362,sao paulo,SP,-23.479235,-46.579633,S
574,2363,sao paulo,SP,-23.432328,-46.57609,S
575,2364,sao paulo,SP,-23.433947,-46.581073,S
576,2365,sao paulo,SP,-23.4457,-46.581886,S
577,2366,sao paulo,SP,-23.467733,-46.610545,S
578,2367,sao paulo,SP,-23.46227,-46.593804,S
579,2368,sao paulo,SP,-23.403836,-46.578095,S
580,2370,sao paulo,SP,-23.462827,-46.621805,S
581,2371,sao paulo,SP,-23.459015,-46.618677,S
582,2372,sao paulo,SP,-23.460095,-46.624625,S
583,2373,sao paulo,SP,-23.454862,-46.617253,S
584,2374,sao paulo,SP,-23.454767,-46.621443,S
585,2375,sao paulo,SP,-23.453677,-46.625034,S
586,2376,sao paulo,SP,-23.457619,-46.628105,S
587,2377,sao paulo,SP,-23.456814,-46.631813,S
588,2378,sao paulo,SP,-23.457394,-46.629666,S
589,2401,sao paulo,SP,-23.491724,-46.626771,S
590,2402,sao paulo,SP,-23.490334,-46.627122,S
591,2403,sao paulo,SP,-23.493992,-46.628359,S
592,2404,são paulo,SP,-23.491261,-46.628982,N
593,2405,sao paulo,SP,-23.48949,-46.632858,S
594,2406,sao paulo,SP,-23.488007,-46.630104,S
595,2407,sao paulo,SP,-23.484875,-46.624575,S
596,2408,sao paulo,SP,-23.482523,-46.62729,S
597,2409,sao paulo,SP,-23.478244,-46.624883,S
598,2410,sao paulo,SP,-23.475817,-46.623028,S
599,2411,sao paulo,SP,-23.475648,-46.624323,S
600,2413,sao paulo,SP,-23.48294,-46.637025,S
601,2415,sao paulo,SP,-23.471948,-46.63137,S
602,2416,sao paulo,SP,-23.477719,-46.62817,S
603,2417,sao paulo,SP,-23.477626,-46.630145,S
604,2418,sao paulo,SP,-23.47055,-46.629062,S
605,2419,sao paulo,SP,-23.47706,-46.640129,S
606,2420,sao paulo,SP,-23.474187,-46.636394,S
607,2421,sao paulo,SP,-23.473692,-46.632663,S
608,2422,são paulo,SP,-23.471749,-46.636773,N
609,2423,sao paulo,SP,-23.468375,-46.63341,S
610,2430,sao paulo,SP,-23.482103,-46.645375,S
611,2431,sao paulo,SP,-23.487005,-46.63617,S
612,2432,sao paulo,SP,-23.476851,-46.625265,S
613,2433,sao paulo,SP,-23.481792,-46.636268,S
614,2434,sao paulo,SP,-23.48333,-46.639354,S
615,2435,sao paulo,SP,-23.480303,-46.641768,S
616,2436,sao paulo,SP,-23.47941,-46.636012,S
617,2440,sao paulo,SP,-23.477694,-46.648223,S
618,2441,sao paulo,SP,-23.47307,-46.64145,S
619,2442,sao paulo,SP,-23.473122,-46.643817,S
620,2443,são paulo,SP,-23.472995,-46.647429,N
621,2450,sao paulo,SP,-23.498262,-46.637785,S
622,2451,sao paulo,SP,-23.499163,-46.642112,S
623,2452,sao paulo,SP,-23.500312,-46.644078,S
624,2460,sao paulo,SP,-23.49071,-46.637549,S
625,2461,sao paulo,SP,-23.492003,-46.639003,S
626,2462,sao paulo,SP,-23.4918,-46.641607,S
627,2463,são paulo,SP,-23.488489,-46.64549,N
628,2464,sao paulo,SP,-23.489335,-46.650391,S
629,2465,são paulo,SP,-23.483983,-46.655551,N
630,2466,sao paulo,SP,-23.49538,-46.642427,S
631,2467,sao paulo,SP,-23.491294,-46.646264,S
632,2468,sao paulo,SP,-23.48829,-46.649002,S
633,2469,sao paulo,SP,-23.485355,-46.644788,S
634,2470,sao paulo,SP,-23.484969,-46.649151,S
635,2471,sao paulo,SP,-23.481741,-46.652122,S
636,2472,sao paulo,SP,-23.476857,-46.65556,S
637,2473,sao paulo,SP,-23.477754,-46.651816,S
638,2474,sao paulo,SP,-23.477267,-46.656508,S
639,2475,sao paulo,SP,-23.479989,-46.644869,S
640,2478,sao paulo,SP,-23.477549,-46.660032,S
641,2479,sao paulo,SP,-23.475114,-46.656481,S
642,2501,sao paulo,SP,-23.514912,-46.661184,S
643,2508,sao paulo,SP,-23.509848,-46.66369,S
644,2510,sao paulo,SP,-23.513042,-46.651994,S
645,2511,são paulo,SP,-23.509764,-46.650959,N
646,2512,sao paulo,SP,-23.513719,-46.659342,S
647,2513,sao paulo,SP,-23.561331,-46.685164,S
648,2514,sao paulo,SP,-23.510631,-46.655238,S
649,2515,sao paulo,SP,-23.510208,-46.65789,S
650,2516,sao paulo,SP,-23.508976,-46.659385,S
651,2517,sao paulo,SP,-23.507347,-46.664236,S
652,2518,sao paulo,SP,-23.509948,-46.665348,S
653,2519,sao paulo,SP,-23.501981,-46.655439,S
654,2520,são paulo,SP,-23.503158,-46.655709,N
655,2521,sao paulo,SP,-23.503973,-46.6651,S
656,2522,sao paulo,SP,-23.504422,-46.659183,S
657,2523,sao paulo,SP,-23.50583,-46.655628,S
658,2524,sao paulo,SP,-23.502716,-46.650362,S
659,2525,sao paulo,SP,-23.502174,-46.657408,S
660,2526,são paulo,SP,-23.50302,-46.646796,N
661,2530,sao paulo,SP,-23.500768,-46.660454,S
662,2531,sao paulo,SP,-23.500937,-46.652742,S
663,2532,sao paulo,SP,-23.499764,-46.655471,S
664,2533,sao paulo,SP,-23.497582,-46.65497,S
665,2534,sao paulo,SP,-23.496276,-46.653712,S
666,2535,sao paulo,SP,-23.497398,-46.649463,S
667,2536,sao paulo,SP,-23.495856,-46.647918,S
668,2537,sao paulo,SP,-23.491312,-46.65246,S
669,2538,sao paulo,SP,-23.498865,-46.654468,S
670,2539,sao paulo,SP,-23.494817,-46.658109,S
671,2540,sao paulo,SP,-23.489297,-46.656186,S
672,2541,sao paulo,SP,-23.486156,-46.655692,S
673,2542,sao paulo,SP,-23.487013,-46.658675,S
674,2543,sao paulo,SP,-23.483788,-46.661176,S
675,2544,sao paulo,SP,-23.488927,-46.660918,S
676,2545,sao paulo,SP,-23.492421,-46.662626,S
677,2546,sao paulo,SP,-23.503573,-46.66677,S
678,2550,são paulo,SP,-23.506475,-46.671317,N
679,2551,sao paulo,SP,-23.502582,-46.669244,S
680,2552,sao paulo,SP,-23.50803,-46.661189,S
681,2553,sao paulo,SP,-23.498978,-46.666387,S
682,2554,sao paulo,SP,-23.499054,-46.668852,S
683,2555,sao paulo,SP,-23.493685,-46.666192,S
684,2556,sao paulo,SP,-23.49789,-46.669403,S
685,2557,sao paulo,SP,-23.498296,-46.672723,S
686,2558,sao paulo,SP,-23.49611,-46.674638,S
687,2559,sao paulo,SP,-23.493054,-46.672446,S
688,2560,sao paulo,SP,-23.494686,-46.671133,S
689,2561,sao paulo,SP,-23.492352,-46.674942,S
690,2562,sao paulo,SP,-23.486866,-46.673798,S
691,2563,sao paulo,SP,-23.490042,-46.668996,S
692,2564,são paulo,SP,-23.488055,-46.668712,N
693,2565,sao paulo,SP,-23.486574,-46.66836,S
694,2566,sao paulo,SP,-23.482837,-46.668897,S
695,2567,sao paulo,SP,-23.480667,-46.668207,S
696,2577,sao paulo,SP,-23.488183,-46.678904,S
697,2598,sao paulo,SP,-23.512858,-46.671012,S
698,2610,são paulo,SP,-23.482631,-46.659431,N
699,2611,sao paulo,SP,-23.46779,-46.648206,S
700,2612,sao paulo,SP,-23.472701,-46.663758,S
701,2613,sao paulo,SP,-23.478747,-46.66257,S
702,2614,sao paulo,SP,-23.472335,-46.656578,S
703,2615,sao paulo,SP,-23.471525,-46.654191,S
704,2616,sao paulo,SP,-23.469191,-46.654574,S
705,2617,sao paulo,SP,-23.466382,-46.658683,S
706,2618,sao paulo,SP,-23.468392,-46.64998,S
707,2630,sao paulo,SP,-23.463775,-46.641433,S
708,2631,sao paulo,SP,-23.459028,-46.645656,S
709,2632,sao paulo,SP,-23.464509,-46.649207,S
710,2633,são paulo,SP,-23.461693,-46.651737,N
711,2634,sao paulo,SP,-23.457633,-46.650404,S
712,2635,sao paulo,SP,-23.456497,-46.644392,S
713,2636,sao paulo,SP,-23.453338,-46.645104,S
714,2637,sao paulo,SP,-23.454737,-46.648983,S
715,2643,sao paulo,SP,-23.468099,-46.650378,S
716,2649,sao paulo,SP,-23.460646,-46.662559,S
717,2650,sao paulo,SP,-23.461568,-46.656798,S
718,2651,sao paulo,SP,-23.460889,-46.658859,S
719,2652,sao paulo,SP,-23.457636,-46.656681,S
720,2653,são paulo,SP,-23.453432,-46.658375,N
721,2670,são paulo,SP,-23.465828,-46.664284,N
722,2671,sao paulo,SP,-23.467398,-46.663878,S
723,2672,sao paulo,SP,-23.459865,-46.666422,S
724,2673,sao paulo,SP,-23.462443,-46.671222,S
725,2674,são paulo,SP,-23.460093,-46.668423,N
726,2675,sao paulo,SP,-23.456847,-46.670906,S
727,2676,sao paulo,SP,-23.456203,-46.671043,S
728,2677,sao paulo,SP,-23.454322,-46.665536,S
729,2678,sao paulo,SP,-23.455053,-46.661681,S
730,2679,são paulo,SP,-23.456871,-46.664847,N
731,2680,sao paulo,SP,-23.451352,-46.667504,S
732,2701,sao paulo,SP,-23.511835,-46.678772,S
733,2710,sao paulo,SP,-23.508133,-46.673789,S
734,2712,sao paulo,SP,-23.505849,-46.678388,S
735,2713,sao paulo,SP,-23.506632,-46.684901,S
736,2714,sao paulo,SP,-23.506104,-46.687129,S
737,2715,sao paulo,SP,-23.504232,-46.682126,S
738,2716,sao paulo,SP,-23.494649,-46.685037,S
739,2717,sao paulo,SP,-23.491998,-46.68467,S
740,2720,são paulo,SP,-23.492993,-46.674162,N
741,2721,sao paulo,SP,-23.496708,-46.674633,S
742,2722,sao paulo,SP,-23.500841,-46.678336,S
743,2723,sao paulo,SP,-23.499879,-46.68003,S
744,2724,sao paulo,SP,-23.497651,-46.681732,S
745,2725,sao paulo,SP,-23.499402,-46.682394,S
746,2726,sao paulo,SP,-23.500348,-46.687132,S
747,2727,sao paulo,SP,-23.496829,-46.685783,S
748,2728,sao paulo,SP,-23.495825,-46.68816,S
749,2729,são paulo,SP,-23.50324,-46.690338,N
750,2730,são paulo,SP,-23.497797,-46.690799,N
751,2731,sao paulo,SP,-23.498059,-46.692424,S
752,2732,sao paulo,SP,-23.500028,-46.695455,S
753,2733,sao paulo,SP,-23.495381,-46.695146,S
754,2734,sao paulo,SP,-23.490969,-46.694081,S
755,2735,sao paulo,SP,-23.492691,-46.693582,S
756,2736,são paulo,SP,-23.490116,-46.69107,N
757,2737,sao paulo,SP,-23.487733,-46.690182,S
758,2738,são paulo,SP,-23.491366,-46.688627,N
759,2739,são paulo,SP,-23.479399,-46.681072,N
760,2750,sao paulo,SP,-23.493303,-46.680638,S
761,2751,são paulo,SP,-23.4909,-46.682128,N
762,2752,sao paulo,SP,-23.494197,-46.682931,S
763,2753,sao paulo,SP,-23.490705,-46.684472,S
764,2754,sao paulo,SP,-23.490413,-46.677694,S
765,2755,sao paulo,SP,-23.488003,-46.67973,S
766,2756,sao paulo,SP,-23.486022,-46.677562,S
767,2757,são paulo,SP,-23.486615,-46.685251,N
768,2758,sao paulo,SP,-23.484868,-46.684311,S
769,2759,sao paulo,SP,-23.484023,-46.683057,S
770,2760,sao paulo,SP,-23.480603,-46.68075,S
771,2762,sao paulo,SP,-23.48253,-46.675327,S
772,2763,sao paulo,SP,-23.479038,-46.675837,S
773,2764,sao paulo,SP,-23.479702,-46.677734,S
774,2765,sao paulo,SP,-23.476655,-46.673668,S
775,2801,são paulo,SP,-23.483517,-46.700513,N
776,2802,sao paulo,SP,-23.485528,-46.695434,S
777,2803,sao paulo,SP,-23.486685,-46.693709,S
778,2804,sao paulo,SP,-23.483895,-46.69776,S
779,2805,sao paulo,SP,-23.479009,-46.69781,S
780,2806,sao paulo,SP,-23.47349,-46.69895,S
781,2807,sao paulo,SP,-23.473611,-46.700729,S
782,2808,sao paulo,SP,-23.468719,-46.702916,S
783,2809,sao paulo,SP,-23.471895,-46.703582,S
784,2810,são paulo,SP,-23.450438,-46.715201,N
785,2811,sao paulo,SP,-23.476045,-46.702799,S
786,2812,sao paulo,SP,-23.481218,-46.697733,S
787,2813,sao paulo,SP,-23.450673,-46.711819,S
788,2814,sao paulo,SP,-23.457984,-46.707877,S
789,2815,sao paulo,SP,-23.445011,-46.714589,S
790,2816,sao paulo,SP,-23.461328,-46.706463,S
791,2817,sao paulo,SP,-23.46323,-46.702441,S
792,2820,sao paulo,SP,-23.452793,-46.708986,S
793,2829,sao paulo,SP,-23.495057,-46.702601,S
794,2831,sao paulo,SP,-23.478175,-46.691723,S
795,2832,sao paulo,SP,-23.481183,-46.69371,S
796,2833,são paulo,SP,-23.478084,-46.692574,N
797,2834,sao paulo,SP,-23.475399,-46.692834,S
798,2835,sao paulo,SP,-23.47151,-46.694552,S
799,2836,sao paulo,SP,-23.472416,-46.696708,S
800,2837,sao paulo,SP,-23.464255,-46.699461,S
801,2839,sao paulo,SP,-23.477471,-46.68293,S
802,2840,sao paulo,SP,-23.4822,-46.689588,S
803,2841,sao paulo,SP,-23.479916,-46.686522,S
804,2842,sao paulo,SP,-23.47517,-46.687385,S
805,2844,sao paulo,SP,-23.471626,-46.687622,S
806,2845,sao paulo,SP,-23.468167,-46.692417,S
807,2846,sao paulo,SP,-23.462394,-46.697653,S
808,2847,são paulo,SP,-23.464631,-46.69169,N
809,2848,sao paulo,SP,-23.463788,-46.689843,S
810,2849,sao paulo,SP,-23.463954,-46.687345,S
811,2850,sao paulo,SP,-23.466546,-46.67349,S
812,2851,sao paulo,SP,-23.459566,-46.691377,S
813,2853,sao paulo,SP,-23.457413,-46.695051,S
814,2854,sao paulo,SP,-23.456545,-46.697541,S
815,2855,sao paulo,SP,-23.45616,-46.700686,S
816,2856,sao paulo,SP,-23.463976,-46.679753,S
817,2857,sao paulo,SP,-23.613904,-46.737972,S
818,2858,sao paulo,SP,-23.446338,-46.702582,S
819,2859,sao paulo,SP,-23.454384,-46.702439,S
820,2860,sao paulo,SP,-23.460433,-46.686035,S
821,2861,sao paulo,SP,-23.471339,-46.671913,S
822,2862,sao paulo,SP,-23.475022,-46.680186,S
823,2863,sao paulo,SP,-23.47362,-46.674482,S
824,2864,sao paulo,SP,-23.472381,-46.681668,S
825,2865,são paulo,SP,-23.474588,-46.676936,N
826,2866,sao paulo,SP,-23.467682,-46.680877,S
827,2867,sao paulo,SP,-23.4692,-46.683444,S
828,2870,sao paulo,SP,-23.461384,-46.677314,S
829,2871,sao paulo,SP,-23.462807,-46.675367,S
830,2872,sao paulo,SP,-23.462379,-46.671653,S
831,2873,sao paulo,SP,-23.457069,-46.682406,S
832,2874,sao paulo,SP,-23.462565,-46.676425,S
833,2875,são paulo,SP,-23.461557,-46.681936,N
834,2876,sao paulo,SP,-23.459117,-46.692609,S
835,2877,são paulo,SP,-23.459364,-46.68322,N
836,2878,sao paulo,SP,-23.452035,-46.687071,S
837,2879,sao paulo,SP,-23.44893,-46.697732,S
838,2880,sao paulo,SP,-23.466681,-46.672227,S
839,2881,sao paulo,SP,-23.466616,-46.675012,S
840,2882,sao paulo,SP,-23.470619,-46.668089,S
841,2883,sao paulo,SP,-23.446461,-46.701489,S
842,2888,sao paulo,SP,-23.465932,-46.674853,S
843,2908,sao paulo,SP,-23.502014,-46.700194,S
844,2909,sao paulo,SP,-23.507133,-46.69891,S
845,2910,sao paulo,SP,-23.505216,-46.699396,S
846,2911,sao paulo,SP,-23.504012,-46.702069,S
847,2912,sao paulo,SP,-23.505459,-46.708521,S
848,2913,sao paulo,SP,-23.503459,-46.712879,S
849,2914,sao paulo,SP,-23.503236,-46.70955,S
850,2915,sao paulo,SP,-23.498016,-46.707855,S
851,2916,sao paulo,SP,-23.494252,-46.71388,S
852,2917,são paulo,SP,-23.497957,-46.713115,N
853,2918,sao paulo,SP,-23.495855,-46.716852,S
854,2919,sao paulo,SP,-23.499344,-46.714416,S
855,2920,são paulo,SP,-23.490202,-46.721361,N
856,2921,sao paulo,SP,-23.48866,-46.723848,S
857,2924,são paulo,SP,-23.499479,-46.707434,N
858,2925,sao paulo,SP,-23.501947,-46.6985,S
859,2926,sao paulo,SP,-23.499976,-46.701561,S
860,2927,sao paulo,SP,-23.49774,-46.703784,S
861,2928,sao paulo,SP,-23.508862,-46.681127,S
862,2929,sao paulo,SP,-23.492688,-46.706338,S
863,2930,sao paulo,SP,-23.490831,-46.707956,S
864,2931,são paulo,SP,-23.497314,-46.709609,N
865,2932,sao paulo,SP,-23.490835,-46.711438,S
866,2933,sao paulo,SP,-23.492969,-46.712842,S
867,2934,sao paulo,SP,-23.486804,-46.7053,S
868,2935,sao paulo,SP,-23.488932,-46.716661,S
869,2936,sao paulo,SP,-23.485983,-46.717946,S
870,2937,sao paulo,SP,-23.484968,-46.720926,S
871,2938,sao paulo,SP,-23.458835,-46.722111,S
872,2939,sao paulo,SP,-23.483228,-46.72991,S
873,2940,sao paulo,SP,-23.480243,-46.723833,S
874,2941,são paulo,SP,-23.478803,-46.722725,N
875,2942,sao paulo,SP,-23.476088,-46.722588,S
876,2943,sao paulo,SP,-23.476741,-46.724994,S
877,2944,sao paulo,SP,-23.475343,-46.72607,S
878,2945,sao paulo,SP,-23.483695,-46.726679,S
879,2950,sao paulo,SP,-23.4785,-46.71913,S
880,2951,sao paulo,SP,-23.473671,-46.722138,S
881,2952,são paulo,SP,-23.472646,-46.713465,N
882,2955,são paulo,SP,-23.468175,-46.720253,N
883,2956,sao paulo,SP,-23.46866,-46.722541,S
884,2957,sao paulo,SP,-23.466941,-46.722444,S
885,2959,sao paulo,SP,-23.492485,-46.700129,S
886,2960,sao paulo,SP,-23.495214,-46.701091,S
887,2961,sao paulo,SP,-23.492491,-46.699638,S
888,2962,sao paulo,SP,-23.489419,-46.702322,S
889,2963,sao paulo,SP,-23.504869,-46.682602,S
890,2964,sao paulo,SP,-23.485526,-46.705603,S
891,2965,sao paulo,SP,-23.483718,-46.704701,S
892,2966,são paulo,SP,-23.47127,-46.709561,N
893,2967,sao paulo,SP,-23.480985,-46.704216,S
894,2968,sao paulo,SP,-23.479324,-46.707675,S
895,2969,sao paulo,SP,-23.492059,-46.710628,S
896,2970,sao paulo,SP,-23.482819,-46.714932,S
897,2971,sao paulo,SP,-23.484882,-46.708321,S
898,2972,são paulo,SP,-23.481158,-46.710536,N
899,2975,sao paulo,SP,-23.478131,-46.711362,S
900,2976,sao paulo,SP,-23.476142,-46.715789,S
901,2977,sao paulo,SP,-23.470777,-46.714431,S
902,2978,sao paulo,SP,-23.473615,-46.706823,S
903,2979,sao paulo,SP,-23.476023,-46.698078,S
904,2981,sao paulo,SP,-23.46,-46.717247,S
905,2982,sao paulo,SP,-23.454319,-46.715868,S
906,2983,são paulo,SP,-23.452156,-46.718806,N
907,2984,sao paulo,SP,-23.445001,-46.720553,S
908,2985,sao paulo,SP,-23.442008,-46.719367,S
909,2986,sao paulo,SP,-23.433995,-46.714479,S
910,2987,sao paulo,SP,-23.435105,-46.705347,S
911,2988,são paulo,SP,-23.608444,-46.740371,N
912,2989,sao paulo,SP,-23.433762,-46.720958,S
913,2990,sao paulo,SP,-23.4448,-46.727583,S
914,2991,sao paulo,SP,-23.436675,-46.727296,S
915,2992,sao paulo,SP,-23.448821,-46.728764,S
916,2993,sao paulo,SP,-23.453962,-46.731884,S
917,2994,sao paulo,SP,-23.45715,-46.734844,S
918,2995,sao paulo,SP,-23.444272,-46.738989,S
919,2996,sao paulo,SP,-23.441769,-46.739627,S
920,2997,sao paulo,SP,-23.535271,-46.680651,S
921,2998,sao paulo,SP,-23.443498,-46.727757,S
922,3001,sao paulo,SP,-23.541735,-46.61466,S
923,3002,sao paulo,SP,-23.544976,-46.620294,S
924,3003,sao paulo,SP,-23.54544,-46.623707,S
925,3004,sao paulo,SP,-23.543958,-46.621658,S
926,3005,sao paulo,SP,-23.542687,-46.624775,S
927,3006,sao paulo,SP,-23.541812,-46.62455,S
928,3007,sao paulo,SP,-23.541161,-46.626431,S
929,3008,sao paulo,SP,-23.542581,-46.620471,S
930,3009,são paulo,SP,-23.536175,-46.620555,N
931,3010,sao paulo,SP,-23.537002,-46.618612,S
932,3011,sao paulo,SP,-23.538259,-46.615108,S
933,3012,sao paulo,SP,-23.54081,-46.615421,S
934,3013,sao paulo,SP,-23.535316,-46.614313,S
935,3014,sao paulo,SP,-23.538475,-46.602034,S
936,3015,são paulo,SP,-23.537435,-46.595955,N
937,3016,sao paulo,SP,-23.537065,-46.615082,S
938,3017,sao paulo,SP,-23.536603,-46.61094,S
939,3018,sao paulo,SP,-23.532302,-46.611344,S
940,3019,sao paulo,SP,-23.533422,-46.604977,S
941,3020,sao paulo,SP,-23.533317,-46.602104,S
942,3021,sao paulo,SP,-23.531012,-46.60081,S
943,3022,sao paulo,SP,-23.525912,-46.604879,S
944,3023,sao paulo,SP,-23.532338,-46.610805,S
945,3024,sao paulo,SP,-23.530445,-46.609481,S
946,3025,são paulo,SP,-23.535104,-46.609626,N
947,3026,sao paulo,SP,-23.531364,-46.611132,S
948,3027,sao paulo,SP,-23.534185,-46.613681,S
949,3028,sao paulo,SP,-23.527259,-46.611495,S
950,3029,sao paulo,SP,-23.529825,-46.618174,S
951,3030,sao paulo,SP,-23.526762,-46.618379,S
952,3031,sao paulo,SP,-23.531857,-46.620642,S
953,3032,sao paulo,SP,-23.531106,-46.621631,S
954,3033,sao paulo,SP,-23.529559,-46.624166,S
955,3034,sao paulo,SP,-23.52297,-46.617407,S
956,3035,sao paulo,SP,-23.525581,-46.614661,S
957,3036,são paulo,SP,-23.519649,-46.618599,N
958,3040,sao paulo,SP,-23.549924,-46.623031,S
959,3041,sao paulo,SP,-23.549237,-46.619948,S
960,3042,sao paulo,SP,-23.548733,-46.618449,S
961,3043,sao paulo,SP,-23.547254,-46.617123,S
962,3044,sao paulo,SP,-23.551692,-46.620908,S
963,3045,sao paulo,SP,-23.542829,-46.602524,S
964,3046,sao paulo,SP,-23.544342,-46.61562,S
965,3047,sao paulo,SP,-23.542064,-46.605676,S
966,3050,sao paulo,SP,-23.544098,-46.612709,S
967,3051,sao paulo,SP,-23.545387,-46.608414,S
968,3052,sao paulo,SP,-23.540735,-46.607146,S
969,3053,sao paulo,SP,-23.54418,-46.607079,S
970,3054,sao paulo,SP,-23.542313,-46.603755,S
971,3055,sao paulo,SP,-23.540582,-46.59939,S
972,3057,sao paulo,SP,-23.541184,-46.596844,S
973,3058,sao paulo,SP,-23.539078,-46.590603,S
974,3059,sao paulo,SP,-23.540172,-46.591688,S
975,3060,são paulo,SP,-23.538433,-46.586994,N
976,3061,sao paulo,SP,-23.540263,-46.584955,S
977,3062,sao paulo,SP,-23.541084,-46.589429,S
978,3063,sao paulo,SP,-23.532438,-46.56432,S
979,3064,sao paulo,SP,-23.533309,-46.569758,S
980,3065,sao paulo,SP,-23.537371,-46.578948,S
981,3066,sao paulo,SP,-23.537394,-46.576747,S
982,3067,são paulo,SP,-23.53776,-46.573427,N
983,3068,sao paulo,SP,-23.536698,-46.56809,S
